"","VIP","Coefficient"
"discount_rate",0.151566377834939,55.9118361475693
"var_CV",0.579737160943872,213.861211268445
"var_CV_high",0.231651080368943,-85.4545541960566
"chance_inaccurate_forecast_i1",1.99662539388312,-736.541926154914
"chance_inaccurate_forecast_i234",1.21951219307125,-449.869996848633
"chance_inaccurate_forecast_extreme_cold_i1234",0.404652026182265,149.27346096061
"chance_inaccurate_forecast_extreme_drought_i1234",1.13443846533648,-418.486860340948
"met_station_esta_i1",0.545398521013829,-201.19391370071
"met_station_main_i1",1.52437511778825,562.331917082741
"cost_forecasts_access_i1",1.7808553748937,656.945790655571
"cost_weekly_forecasts_i1234",0.124958472687289,46.096355603028
"cost_seasonal_forecasts_i1234",0.847263621574238,-312.549956394979
"cost_cb_translation_staff_i1234",0.832162410342572,306.979219269267
"cost_cb_commune_i1234",0.366420165322157,135.169979894677
"leftlet_year1_i1234",0.360583611281623,133.016913641843
"village_meeting_launch_i1234",3.29216860954956,1214.45926528485
"video_i1234_peryear",0.980358258474681,361.647689261578
"cost_print_seasonal_bulletinA0_i1234",1.43063794392025,527.752892492265
"cost_per_SMS_i123",1.3626036091067,-502.655475539762
"messages_per_time_rice_i123",0.655820652741519,241.927909092139
"number_times_per_year_rice_i123",0.026240259502813,-9.67985849334442
"baseline_farm_households_i1234",0.328799780456564,-121.292068286179
"baseline_households_i1234",0.814055184788782,-300.299583305722
"household_increase_rate",0.666904879916686,-246.016807319391
"messages_per_time_animal_i123",1.60396002625661,-591.690264400034
"number_times_per_year_animal_i123",1.12368495527319,414.519961472886
"percent_animal_households_i1234",0.499246177106811,184.168618729515
"allowance_village_leader_permonth_loud_i34",2.24390013207653,827.759944575592
"percent_short_distance_i4",0.950823436964723,350.752488594377
"model_training_i1234",0.316100190123307,116.607273254476
"model_monitor_i1234",0.945392867181791,348.749187253878
"field_visit_i1234",0.550428051011043,203.049274111907
"SAA_TOT",1.03910309557318,383.318271835926
"dialogue_village",0.698882860574626,-257.813273266635
"cost_community_event",0.414018551475273,152.728710303739
"ME_district_i1234",1.233322897146,454.964674404039
"ME_commune_i1234",2.06403739810796,761.409769461845
"rice_area_drought_i1234",0.583257323715097,-215.159776074763
"chance_drought_i1234",0.0337333060190434,-12.44399388436
"reduce_loss_drought_i1234",1.04515836270615,385.552019904624
"rice_profit_no_drought",1.65750466863342,-611.442529473051
"seed_baseline_i1234",0.0131609965268668,-4.85500473033854
"seed_applied_i1234",0.215709001789374,79.5736266570792
