"","n_years","discount_rate","var_CV","var_CV_high","exchange_rate","chance_inaccurate_forecast_i1","chance_inaccurate_forecast_i234","chance_inaccurate_forecast_extreme_cold_i1234","chance_inaccurate_forecast_extreme_drought_i1234","met_station_esta_i1","met_station_main_i1","cost_forecasts_access_i1","cost_weekly_forecasts_i1234","cost_seasonal_forecasts_i1234","cost_cb_translation_staff_i1234","cb_translation_n12","cb_translation_n345","cost_cb_commune_i1234","n_communes","leftlet_year1_i1234","village_meeting_launch_i1234","n_village","video_i1234_peryear","cost_print_seasonal_bulletinA0_i1234","n_print_per_year","n_per_village","cost_per_SMS_i123","messages_per_time_rice_i123","number_times_per_year_rice_i123","baseline_farm_households_i1234","baseline_households_i1234","household_increase_rate","messages_per_time_animal_i123","number_times_per_year_animal_i123","percent_animal_households_i1234","commune_village_SMS_i3","allowance_village_leader_permonth_loud_i34","months_per_year","allowance_bulletin_collect_time_short_i4","times_per_month","percent_short_distance_i4","allowance_bulletin_collect_time_long_i4","no_model_compare_i1234","model_training_i1234","n_training","percent_fertilizer_model_supporti1234","plant_protection_support_i1234","model_monitor_i1234","field_visit_i1234","SAA_TOT","dialogue_village","n_dialogues","cost_community_event","ME_district_i1234","ME_commune_i1234","total_rice_area_i1234","rice_area_drought_i1234","chance_drought_i1234","reduce_loss_drought_i1234","rice_profit_no_drought","seed_baseline_i1234","seed_applied_i1234","seed_advice_i1234","price_seed_i1234","labor_pick_i1234","rate_seed_inno_i1","rate_seed_imitation_i1","rate_seed_inno_i2","rate_seed_imitation_i2","rate_seed_inno_i3","rate_seed_imitation_i3","rate_seed_inno_i4","rate_seed_imitation_i4","rate_saturated_i12","rate_saturated_i34","dis_adoption_i123","dis_adoption_i4","effective_rate","chance_resow_i1234","chance_resow_advice_i1234","resow_fer_area_percentage_i1234","labor_seed_fertilize_i1234","NPK5105_baseline_i1234","NPK5105_applied_i1234","NPK5105_advice_i1234","NPK5105_price_i1234","N_baseline_i1234","N_applied_i1234","N_advice_i1234","N_price_i1234","K_baseline_i1234","K_applied_i1234","K_advice_i1234","K_price_i1234","rice_area_loss_severe_risks_i1234","chance_refertilize_i1234","chance_refertilize_advice_i1234","rate_fer_pla_inno_i1","rate_fer_pla_immi_i1","rate_fer_pla_inno_i2","rate_fer_pla_immi_i2","rate_fer_pla_inno_i3","rate_fer_pla_immi_i3","rate_fer_pla_inno_i4","rate_fer_pla_immi_i4","reduced_times_spray_i1234","reduced_cost_per_time_spray_i1234","times_monitor_increased","cost_monitor_pest_increased","yield_change_i1234","rice_price","rate_ani_inno_i1","rate_ani_immi_i1","rate_ani_inno_i2","rate_ani_immi_i2","rate_ani_inno_i3","rate_ani_immi_i3","rate_ani_inno_i4","rate_ani_immi_i4","total_buffalo_i1234","price_buffalo_i1234","chance_extreme_cold","reduced_death_animal_i1","reduced_death_animal_i2","reduced_death_animal_i3","reduced_death_animal_i4","total_cow_i1234","price_cow_i1234","area_pond_impacted_i1234","chance_reduced_risk_fish_death","lost_fish_i1234","reduced_water_expenditure_i1234","percent_pollution_reduction_i1234","new_income_farm_peryear_i12","rate_farm","new_income_nonfarm_peryear_i12","rate_nonfarm","gender_coverage","reduced_expenditure_health_i1234","number_staff_i1234","income_increased_staff_only_year2345_i1234","methan_reduction_co2eq","nito_oxide_reduction_co2eq","carbon_price","output_1","output_2","output_3","output_4","output_5","output_6","output_7","output_8","output_9","output_10","output_11","output_12","output_13","output_14","output_15","output_16","output_17","output_18","output_19","output_20","output_21","output_22","output_23","output_24","output_25","output_26","output_27","output_28","output_29","output_30","output_31","output_32","output_33","output_34","output_35","output_36","output_37","output_38","output_39","output_40","output_41","output_42","output_43","output_44","output_45","output_46","output_47","output_48","output_49","output_50","output_51","output_52","output_53","output_54","output_55","output_56","output_57","output_58"
"1",5,3.33380093096434,9.0743705561055,34.6218986129426,23240,0.22152690721412,0.365621994193028,0.249734552963136,0.238434671766328,752023159.728387,15640873.130796,137185334.236738,25160673.1607735,26595359.0377454,8455146.38397315,4,2,17546094.5777339,21,5091.68862225181,10342688.815034,275,48283877.9907467,39803.9167433076,4,4,719.042521505225,2.32872755885596,52.1401607780803,18423.1196577058,23030.7856777337,0.0240827120259441,2.04869295176558,17.1418548752392,0.382737086278573,278,147752.47994997,12,50000,4,0.647343756276991,150000,2,4832947.24850341,2,0.6,5e+05,11653940.9217242,63315783.8481887,124344612.645623,1069914.53616366,5,10745031.3296523,21701910.974436,20416556.8948327,9336,96.1967429154739,0.223017989853097,23055687.3070499,10478984.2785333,113.164436573195,97.3028975776202,77.8535314375856,26185.6678761998,911345.078155683,0.251020562550614,0.27729654164268,0.239436712170854,0.28759234202351,0.261280713307047,0.274693406378114,0.231683498146417,0.120132084787086,0.661444963110334,0.715787195573883,0.0337091013807594,0.198950316323858,0.330235077882875,0.265430378002949,0.745852174691277,0.277042516790828,731618.072420258,514.116255569623,525.443037113028,500,9869.94599346301,377.939329474249,215.69798876973,140,10999.9234320318,38.225819717751,114.896818736491,140,11948.9950829028,0.178028510138443,0.201248817822381,0.807964490569989,0.227391205973041,0.273150886302862,0.229877792557941,0.251746626325872,0.295150727373207,0.305659985525211,0.306702477186464,0.163909446979305,2.57738308399408,139975.448861484,1.51027498420333,13998.59327026,0.172748792886294,6841479.79203717,0.270439211965761,0.317632113366263,0.287453805000483,0.271420919905981,0.284844578618575,0.254256662309634,0.299969949405993,0.179966663993196,25592.7782272175,26940952.5605077,0.475835288545957,0.0100684203158959,0.00449670942391683,0.0086226673152929,0.00776501780277326,16589.4220863132,16076331.9248262,2.24531087593353,0.789364934265928,29899773.8445403,13840.1238929808,0.0980668724475802,161347.880600519,0.418144440643175,3905841.75843838,0.278344809122301,0.119961131883012,21537701.4160244,6.69754604242516,5392008.47071418,-25459.0938897869,792.125021988795,2102.13822477341,488020.659038788,414045.854280068,812739.184667237,-25001.9163450413,324718.525628449,398693.330387169,1.55691095846229,1.49582165060698,3.21448127084033,0.957948026727128,-392013.772233472,-78707.9014247369,132469.591125726,261208.947415804,488020.659038788,-363154.019967959,-129173.018243151,79868.1003468545,209042.588941439,414045.854280068,-135678.465841339,76447.4455613163,415998.171337135,616855.421709483,812739.184667237,-158709.194373201,-115403.091921757,-37773.1241766494,-17836.6153363824,-25001.9163450413,475169.653904591,87591.0603059217,133833.625330553,86478.1565441956,128442.224336745,436245.235143204,86936.5176862169,133260.051779293,85854.0247109709,127794.081088278,190087.210262861,36954.0539038166,58173.831500386,41088.7958627795,56372.8404730222,237298.839792697,88696.2662377912,108524.339945592,89486.197009213,101108.198488071,12842.9195348851,-52208.2629094414,490168.664819091,-172495.405897954,1.01887275261489,0.918331625623576,2.335569083259,0.709871351523314
"2",5,2.08445487418174,5.23231913533102,41.5470065161703,23240,0.231334960267559,0.373962254559541,0.212718798867141,0.291451727507979,718873658.315913,14288074.0580986,138955484.19048,24681660.6087978,27571169.0417345,8391532.43824269,4,2,16438054.3631398,21,5248.90448607583,10807996.9761389,275,47830798.9244423,37262.9798750807,4,4,721.525375075692,2.62960421090088,50.1590859033538,18439.7806121302,23016.7115763755,0.0454753748977616,1.92567459161356,11.0466058489311,0.322493392467358,278,136831.617524901,12,50000,4,0.674373417271555,150000,2,4947042.05430691,2,0.6,5e+05,11221003.1457515,64898497.0207009,128804075.448992,1052416.55896492,5,10696548.5081666,20513309.473208,20678182.8341238,9336,91.6898024079143,0.304609926309556,22276662.2205124,10154854.4199589,112.588885436473,89.2542990307555,72.8660648723063,21616.6244473336,988273.256144804,0.285937743082553,0.288792966323994,0.223857819935462,0.34294173522394,0.22469364352714,0.304281024586176,0.190375095738294,0.0844196004787677,0.575729838774379,0.726963519160085,0.0397817612183071,0.190813019972862,0.461221445823457,0.615891502621127,0.809540211369702,0.289749390492092,586945.569286332,636.613463801842,517.525545092656,500,9882.29799922225,419.774369544359,154.040079100423,140,11063.235280572,34.8555881374379,81.1200802925508,140,11461.2739210608,0.124186353606624,0.360885643142871,0.665873758242534,0.242402956579263,0.319719457675439,0.180894504036229,0.309651774081944,0.289152189605383,0.348785655222765,0.337989952409015,0.130345960919901,0.727943307305478,127836.006119988,3.12005048431512,17741.0368372462,0.234678241112244,8165605.13882657,0.327624982697792,0.326321544769674,0.2445360549341,0.295554815596044,0.312258636100456,0.318172200960589,0.28771272830895,0.170845129246876,23005.9844133335,27682965.4047202,0.459572398993504,0.00686516822407352,0.00691007604000338,0.00998563650411692,0.0077617527063725,15804.7582176583,23232787.5325906,4.89588158317698,0.8884633884776,29026309.7016025,10147.7137681458,0.0920990493742396,304247.271294306,0.408276128779195,8617652.63206953,0.192292469076487,0.136618090204679,54174881.6570595,6.32475156127747,18174143.3091484,20821.4284955774,548.927724161219,1825.98423372529,3252157.35299055,2439398.54393587,3182383.35239012,1612174.25750179,-69774.0006004306,742984.80845425,4.48892103818245,3.7336565945894,10.0054068653953,3.8309860068671,-36314.7334410916,346676.537201962,1185320.0651067,1791063.37828511,3252157.35299055,-137437.070620473,226012.650686931,935239.443299507,1403774.65712185,2439398.54393587,249812.67438046,730960.274573915,1588823.09784583,2104042.86808877,3182383.35239012,166987.928471849,416219.843810841,809152.28440089,984457.00508578,1612174.25750179,473316.143512176,132010.834113703,129475.815998347,101028.701823863,119787.27276323,435780.678877557,131415.278759944,128954.492038053,100416.629394581,119150.183958178,174374.999242364,37676.3285966748,57186.7295965042,37918.3628330105,56023.4338523234,219180.865792304,84120.8597011692,101465.480088825,81445.2214020722,102052.278084186,1708282.89983224,1107573.51514531,2351595.11880274,896306.327730674,3.31550936272255,2.58683661072649,7.65446883122719,2.57391836513005
"3",5,2.64366274905493,0.486988895840314,30.5896513936863,23240,0.196706928071339,0.341207975416836,0.228164521581005,0.274378729606624,733494729.309127,15793610.6342543,141842476.561401,23868460.3143028,25975864.7881103,8665058.42032879,4,2,16835638.6592936,21,5166.42427124548,10495721.9403485,275,47045100.8746146,38880.9023781593,4,4,738.04053376128,2.66215939286704,48.9681881265377,18422.9013878055,23045.3147476609,0.0303548486546216,2.35942136391286,14.0409984711564,0.363086144285091,278,123955.344028181,12,50000,4,0.693622976098247,150000,2,4910608.33029244,2,0.6,5e+05,11451303.5580098,63587626.9307423,128368390.818312,1017924.39816352,5,10691034.1081579,21025473.2502252,21294649.6144907,9336,99.3790069994391,0.241137928098232,25850796.8430559,9681008.77841939,112.104326677509,88.6589485689327,78.1598908401034,28579.5922772147,1111412.42221408,0.288364156944802,0.268081359037704,0.198871025775272,0.302425355407693,0.206628901125986,0.340670061208612,0.238292902993357,0.091500511500829,0.582948065873161,0.701372909207764,-0.00171443121753768,0.138451080671851,0.496205429145892,0.632425513405696,0.836509530818291,0.235887218602329,523040.757689792,621.122460796337,489.876574057717,500,8996.90701783579,366.167668238739,218.794650541535,140,11390.5094711447,14.0212891184945,124.069111002385,140,11712.8259318852,0.0073145105461711,0.256185127501559,0.814377329215136,0.271830650282912,0.321524003032893,0.214416863607414,0.293406991149972,0.258018122602936,0.309322083790425,0.301457889046709,0.151598157485839,2.06369367748948,134298.131117613,1.08686416301832,15999.6904811017,0.25152493413543,9085361.769126,0.258128173535917,0.269508919799537,0.226212589741032,0.306042844988064,0.338198622164337,0.226473686415958,0.316753694134634,0.161304028632273,25636.8602853446,26383121.8453399,0.234417573162996,0.00592209587781946,0.00535276448687373,0.00197465119026349,0.00204910223515109,15462.3230483493,17884761.1529633,3.57495731285408,0.867656105246645,25094864.0556745,44090.5538382158,0.175339944200085,80352.2216609896,0.345929797384734,4421952.28230026,0.228773242823108,0.133544526697681,73895602.8851448,6.95279494497551,9657510.38495513,-203.396048283907,283.805613335091,428.70657923249,3577414.04140092,3295524.98266752,3702622.2370467,2303042.09413864,125208.195645778,407097.254379181,4.85989026350535,4.71988628907249,11.599828087061,5.11592684271286,126083.052287082,841726.455892114,1744548.89186102,2824868.71075977,3577414.04140092,-49596.5771489943,647129.892106651,1028507.60399213,2239512.62624397,3295524.98266752,341928.40485465,764723.521793683,1497232.09334121,2550498.40911224,3702622.2370467,445308.784333458,1045197.24313153,1517119.95256067,1940049.29033879,2303042.09413864,478274.024067647,106551.046088564,128706.74938935,111147.477438471,132975.059896388,439930.204946944,105869.21466534,128026.599563856,110465.305317679,132295.515046007,179736.104458755,35644.2449653148,55295.6171689391,35177.8305047569,55316.7409350568,224059.607366398,79910.5649136477,99648.6377604224,79506.1829546865,99380.0707765058,1055550.81474816,610497.326474927,1324281.91791152,471291.699902553,2.43698238957158,1.88010517266087,4.79114037835572,1.84227820382163
"4",5,1.7798553574183,5.99009012500615,15.0258982358827,23240,0.271731254388598,0.417734393173839,0.239939010683983,0.289103673841441,715787059.252016,15169637.6357862,142345323.520908,25405064.528774,24887914.4343243,8870317.99153358,4,2,17852186.8926822,21,5232.43914200047,10329334.341626,275,50722960.3935681,36864.5273980341,4,4,726.311940272385,2.52492370647096,50.9182788312227,18429.6423391361,23021.1289165208,0.0262854214851274,2.49006037794705,16.6559262237227,0.363132539002627,278,105364.648910118,12,50000,4,0.70380151851918,150000,2,4735101.73526131,2,0.6,5e+05,10861941.2230083,61009651.6034959,133575692.004393,1081076.76278706,5,9786681.20619602,20625152.837633,20557751.8130686,9336,46.15768898294,0.483798377394682,20705342.9712173,8068736.69709186,77.1298814573247,89.9008681515502,76.2513693132816,22343.4253299729,892012.255957734,0.249114584347488,0.325473398304455,0.2480879339032,0.334969956194237,0.187198465348043,0.360724428243121,0.224176722048726,0.0957516448039684,0.662432969920772,0.695682705150548,0.00507122249014222,0.112944117379624,0.594716619435454,0.537981373881663,0.796424616620049,0.421748253150331,448507.60960855,569.13864187886,540.334624363694,500,9677.29950123452,375.947778527109,201.447110885481,140,11373.2246765852,27.8133423689423,62.1030229981413,140,11766.641651271,0.168585117320735,0.380022785501821,0.748605121886944,0.226310675123961,0.289583776410913,0.1993136025116,0.259593291640043,0.288488837185017,0.313289569144146,0.332909415953815,0.152631033956378,2.12085971645251,121121.823632548,1.53104208940725,13483.4289597874,0.081961455132685,8063826.68149799,0.2590550495325,0.316015313390687,0.292465665351782,0.292964823847423,0.29939223596267,0.330734363108093,0.311579539905164,0.137495050582188,23170.9335696383,20293334.8500706,0.522950037522124,0.00844631720039223,0.0110030997828238,0.0101344575752126,0.00480426193734502,15732.4891813359,22523520.9547263,2.88906552057588,0.73319478844373,24172733.7292814,11750.2938386844,0.127173082337815,529692.295092705,0.425133586872246,3952329.382339,0.154572889484934,0.11659140480249,29904341.2996962,6.45827594567513,16081549.2251154,1410.40778693622,339.439416912747,1906.58585199934,1912565.49199797,1661790.27535331,2665497.01150862,1551175.37783689,752931.519510647,1003706.73615531,3.01619135755915,2.82886627771164,9.04354175879856,3.86001487444006,-271763.617890409,209608.871481095,848330.490183225,1276329.27289477,1912565.49199797,-106114.890309407,388505.075569761,718374.982153862,1084616.31358801,1661790.27535331,292403.508581422,791497.388887937,1249248.0628177,1825963.77338091,2665497.01150862,232180.422139902,700237.785976802,907681.340197913,1196458.10013139,1551175.37783689,460608.816314545,108646.240110562,137151.13298369,108015.044316616,157109.653574029,423143.409424794,107993.912219406,136556.530271042,107368.451761119,156396.522876835,170757.180996157,31375.0763734068,52080.4847903549,32679.4717392552,52078.5476737851,210284.513905427,72998.7757150447,100755.531310332,76965.7591222266,96686.6196882523,993141.025981499,869213.655062935,1618428.28678881,780562.198380035,2.30147796434959,2.20201747465799,5.88385297458606,2.43917930215321
"5",5,2.97200475414448,5.52457333820906,21.60899944739,23240,0.276846029378962,0.341863141248037,0.230191631286001,0.283014648536323,774521167.342322,15152108.2323112,133987997.441423,26082813.5374032,26085598.2197239,8747888.70222671,4,2,16466327.4255318,21,5299.63234516884,10653798.6035817,275,51645304.6294152,39195.1244741176,4,4,718.17230683223,2.15413965291193,51.1850821396194,18423.9835004918,23034.6607814862,0.023181411955655,2.73204024350953,19.5349317883986,0.361945488181733,278,114841.643399956,12,50000,4,0.669317937664408,150000,2,4484535.52941958,2,0.6,5e+05,11447492.7720053,62003817.9444569,128367747.568975,1086330.73067199,5,10109890.9601477,21341890.1942857,21910289.8975799,9336,112.165321693191,0.0250276550507202,24632305.5164524,10399216.9289675,73.6896963612414,74.0131332663091,72.3165209478976,22512.3311360853,893098.133597573,0.286051587091975,0.344243400776979,0.237221393879036,0.266223512538245,0.264580374739378,0.342222159723775,0.231777979264034,0.110724758743947,0.556344686257191,0.740684395435753,0.0234861992165857,0.18398383762983,0.458915973100088,0.582773777865324,0.848157128859007,0.363542633861507,617427.379081445,566.536810987328,529.858443724685,500,9634.67931423957,331.303874261825,201.775562864587,140,10701.7571787754,47.5393627744838,86.5565193063109,140,13040.4881506135,0.149894241314528,0.372475967333052,0.84705095183533,0.263431492575061,0.260010043497435,0.192073237835009,0.256789342277751,0.305016408037586,0.277527404906878,0.309837013532305,0.156819788764514,1.18736694633539,129867.439695763,2.46756793846868,16157.6091607633,0.183563950833916,7145808.21380399,0.271445775521731,0.340535130945068,0.225712839404854,0.310977508120748,0.308537991410432,0.277357267454191,0.261016412371435,0.168578191017215,23367.9400052488,24496423.690756,0.348736575050755,0.00928128389335186,0.00597707164896836,0.0104482926725545,0.00396502840024987,15166.4571459954,18109970.2491532,5.15051521165251,0.871665860191267,24243654.5704565,54221.4717293768,0.135527031543225,763033.265814481,0.365242368491151,1650745.02153205,0.186722172052665,0.105228266154897,19935307.8770338,6.42734617887693,6464500.3895029,-5644.12771438956,516.916546200633,1279.33295012919,613604.487246146,549277.718359901,1412190.547168,296681.839782462,798586.059921853,862912.828808098,1.70154349414099,1.65979886016938,4.94874582814815,1.51689133759231,-305684.735465362,-137778.141774729,44778.344487515,322331.999749252,613604.487246146,-278544.797523636,-185048.982514522,-80746.8754676048,122937.713647133,549277.718359901,4115.21736871291,204103.71254352,373204.716927927,773300.338490847,1412190.547168,-47018.2234969448,19130.9797877363,44786.3895924826,108487.864644624,296681.839782462,490138.472614095,86366.4429955913,114884.356317224,91177.4741590219,122300.094264099,450326.449438963,85782.0836928087,114243.240500025,90540.5436354951,121637.829650056,190290.623527249,36459.2101883468,54360.4130385887,34037.191667434,55641.5437117642,239398.223026166,80840.7636787986,101218.204006529,76489.4233085172,101806.394632988,207465.483761232,226185.375460591,901266.596220829,24967.9352335899,1.30277125867282,1.35173003451682,3.52010801163712,1.04350016653959
"6",5,0.48212972734847,7.45740981597814,19.3790473771121,23240,0.234009364809141,0.367904637764324,0.24779880545734,0.248132143759656,747892981.86221,15554538.72577,139102113.513942,25401699.1560923,24891088.8587772,8487531.75423162,4,2,16851645.5491234,21,5206.51146087239,9774739.92188561,275,47803951.1712142,38673.5192124036,4,4,815.952026112652,2.57657199423429,50.8733776417345,18411.3661657654,23032.2869007397,0.0375603331416329,2.14765443855935,23.4052208238591,0.300619851203587,278,125584.523328928,12,50000,4,0.725415336898732,150000,2,4666180.27473392,2,0.6,5e+05,11590203.9425073,59296481.2755499,129929118.010698,1009935.41442095,5,10822810.5348117,20548201.8784992,20922151.4150357,9336,204.693539238427,0.347633516102744,20869117.5516654,10970912.8907347,102.65274554331,99.4326853787243,78.810233036865,23953.6372568305,1250033.89388815,0.280332355047592,0.33383089128613,0.21796510995669,0.283163663070198,0.229404624214901,0.296786994440065,0.242767859591026,0.0680708212291603,0.624135673959169,0.731543948820211,0.0135600563674338,0.203743176958644,0.555186895196029,0.439994350735533,0.800593512947535,0.252975010014314,699079.791928714,530.849077713177,534.398990146518,500,8567.86289714403,340.561653320203,219.241232697395,140,10572.8013041166,29.895436500047,100.710483470574,140,12916.5455388234,0.0501835523290558,0.254494215206012,0.721721291717253,0.226223636252867,0.309131397704769,0.158596414576381,0.282206513293768,0.342522040583227,0.323801493651705,0.28272437347884,0.164724753409611,0.917429559740167,118234.26135152,1.86115032447044,14373.0802920962,0.219925403490757,9406770.95795934,0.355297860608976,0.241665533099967,0.227636336718361,0.275011443674318,0.341710052615211,0.282794449772747,0.318522303994489,0.159560512539761,25304.5972055208,27568183.8587999,0.344191881204182,0.00697177715685605,0.00516577678606108,0.0144853736529617,0.00690937334627534,14455.4978170243,20049804.4279563,3.76811222669903,0.745470491687754,18140416.3510711,30058.9788791343,0.0716341035355064,216355.886032396,0.384742559731827,13961000.2385922,0.184474549414884,0.125749062171059,95236056.1366619,7.16216394367084,6545854.52305034,21799.6584124474,446.602271036408,2940.90223830883,3436406.59054527,2687857.80636562,2867071.27537493,1278856.24394677,-569335.315170339,179213.469009312,4.20850938123601,3.61059791087946,9.06457754929648,3.28855824569938,59848.6038644026,756970.292350725,1695156.45596768,2261016.99295631,3436406.59054527,-2894.54852187668,612213.137493717,1092249.63908612,1509192.22164893,2687857.80636562,295765.182304907,645459.886949641,1084196.65919598,1749180.62442248,2867071.27537493,362093.135486635,557849.813683085,751029.87984985,802452.640736225,1278856.24394677,476191.585436102,115351.783986975,186215.973837223,131790.87116814,168921.735738293,437359.954015765,114680.134139986,185554.614886503,131099.6423291,168312.248671874,172394.102821871,37035.0045480759,56564.2898088509,36049.8682782138,55769.1857001724,214272.630852954,79780.6016715677,96712.7341112807,76737.5677418201,95529.0601861729,510592.117479047,149778.96975367,587900.127577964,174213.60626537,1.58179288378251,1.17912200689969,2.6536617735371,1.31176137819931
"7",5,1.27249125408071,7.32383811650304,27.2509193795035,23240,0.239518697762235,0.366899218092976,0.22048618490479,0.245343651216315,762004263.861352,15621276.9816184,142661829.08461,24883656.3863462,23465730.1167806,8632542.37132637,4,2,17852854.9158203,21,5460.54998527755,10768437.597152,275,48190068.5353415,38563.4362472696,4,4,741.9333616496,2.62445857202747,50.2564198331192,18429.0761138698,23019.4781485066,0.0391511215352903,2.37645422446127,20.5362348225723,0.337109121104953,278,114148.747706976,12,50000,4,0.72041769974846,150000,2,4852149.09801689,2,0.6,5e+05,10388854.1831407,63118277.073339,134704660.220756,1011682.14346721,5,10594451.5474161,20304741.7125811,20813702.6361449,9336,106.385505395106,0.346072336438945,21945275.7948005,10918882.0527346,122.723919639949,82.0022011667323,75.0098934012151,23812.4965935,760220.57654172,0.260846240018944,0.338647861837192,0.178413753278588,0.265775215950197,0.282980245355387,0.297746122969934,0.253780865908691,0.117244154572882,0.592944998831689,0.73814349339002,0.0273065540414234,0.0658522523902496,0.445500618997882,0.654274224512381,0.744438950403683,0.36928682008076,709147.672375003,565.210368481879,539.885026348727,500,9865.44581611159,280.922815283167,178.935137951131,140,10577.0602200283,43.4677157645534,102.103686783899,140,12490.944364389,0.0931819537909692,0.250030017963738,0.834724393758204,0.209857663495685,0.338157874478874,0.209190311010829,0.339581278915906,0.2981603680402,0.324701736871544,0.330073020395059,0.161079604038211,1.59628058442166,120501.789212812,2.28007564829207,11176.3564980275,0.172261584434796,7819011.85810268,0.270081127361853,0.341220516159676,0.29160681104707,0.300718882989098,0.29478744160368,0.24665506582361,0.228859282553245,0.144306163256644,24457.2524141077,33587831.3469646,0.334966397114614,0.00611174041735588,0.00535816073142755,0.0141337558520693,0.00611878231658657,16384.5851453182,20405957.8400673,4.72772201037885,0.813104895604788,20391024.9787819,30359.6260593625,0.000438243168325012,466475.885617676,0.38954860828109,6232352.35067264,0.187967273224295,0.121491290590914,36462563.1024174,6.84666049364114,13774700.2194844,-606.727641961723,557.362285476571,1433.07037428034,786656.732496668,316684.523239771,842521.787059266,242595.141531833,55865.0545625975,525837.263819495,1.80081711254706,1.33686187792174,3.3432358322465,1.42639343542087,-415106.11989014,-166237.060338626,32138.6473327526,403521.205014017,786656.732496668,-462222.78944817,-257240.927782487,-219836.360857194,69688.641023628,316684.523239771,-165191.162731844,101832.195785399,208646.578212635,547924.756892401,842521.787059266,-206250.015602626,10201.4295474997,21755.5629001001,127264.574856207,242595.141531833,476958.826266539,108170.419020193,145276.548961242,111272.781722498,157537.879404297,437368.659924472,107469.759143827,144613.005249977,110572.853750522,156893.370743744,187184.234904756,32069.7998038507,55522.6951439982,35692.934420829,54911.5468432942,230560.033443629,71883.252537692,100388.079326847,79180.7997227855,98131.9866370842,447036.868015757,-23338.4192319195,818999.089827974,218492.290475699,1.56493959324659,0.968844085256655,3.27781410918835,1.38402944824302
"8",5,2.9976148625173,7.53958303514802,23.4876103871793,23240,0.292399344630199,0.355956506792681,0.222044456093452,0.261272530141622,711213666.478989,15084818.092886,138760820.60839,24532714.5901919,25881568.6322115,8269081.648533,4,2,17218801.0022663,21,5555.25229757663,10300921.9134285,275,48771474.1648664,36617.6056321474,4,4,778.33682052019,2.37888541267878,48.9370592107562,18403.5331384374,23032.4881945733,0.0307800190445524,2.78262475975998,22.1210370002113,0.323365162839267,278,125957.758661481,12,50000,4,0.732206058901388,150000,2,4842776.92479345,2,0.6,5e+05,11474701.0725553,61562346.3168649,133318198.916526,1046831.31064602,5,10315388.9772667,21631108.6277379,20632020.9296522,9336,142.449731489395,0.252390870137303,24217652.8167855,9738023.9355494,86.3348620990564,87.237005336867,79.0178381234747,26208.6478045017,1032746.2713785,0.261496358665441,0.290467370810905,0.0782167448609774,0.311634378891518,0.2573613493803,0.307533357980435,0.225261924301493,0.117410950822986,0.600096699135656,0.721205699190181,0.043592422459417,0.196253197793331,0.551268696281493,0.462693697774519,0.816271177595689,0.352966190441675,605807.00280139,570.629846155286,509.812814748026,500,9671.38946935993,531.960376853345,201.479195313354,140,10966.8203013046,33.3039349766368,101.165990243628,140,14833.6070307647,0.198996147565707,0.333193058983236,0.869708051165785,0.214362917135004,0.312037034579127,0.187684184602842,0.30915685634401,0.241660246273366,0.313007141736513,0.268586135400481,0.152602931454954,1.22645893490013,98537.683607461,-0.359542092049615,11730.1037131983,0.210778964480711,8420661.48330306,0.277882061021136,0.275782454956768,0.264706135731906,0.287725525241021,0.315216773161074,0.291770976480576,0.318538157134736,0.194217323973765,25973.4540670688,27568529.7551488,0.380009976789517,0.00876254229275939,0.0028823462256991,0.0163472495299298,0.00510938689683106,16234.8351465658,15702369.1490135,4.05294029771437,0.889490191209213,18866873.7709775,24475.5602680481,0.0820180616878805,470155.789777924,0.376500651075106,2070117.24450759,0.185236341596821,0.117940197955941,58688122.4857716,6.7606394446609,8143128.98090993,-28761.6207069177,525.955211274637,3044.28785195552,2086399.45335446,1273597.66453673,2864967.92453622,1243913.17292647,778568.471181763,1591370.25999949,3.20827424605525,2.40710076673352,8.94203232822526,3.21821514668612,-241226.631845729,118274.080539228,686447.650977357,1135233.07214654,2086399.45335446,-246501.029331617,90057.4845265964,540934.573863769,866594.72568115,1273597.66453673,119216.901463772,673784.797279504,1305327.10521356,1903483.19667869,2864967.92453622,78834.0307524072,469762.511549651,789415.991546518,1021503.21589597,1243913.17292647,495342.913974665,126498.659789673,121594.544637575,106188.424985836,129248.117420967,458201.406342354,125810.327302605,120882.027126972,105471.177908983,128628.926105817,192571.230960724,35070.7161413077,54294.8933109821,35962.8189698824,56292.4292061786,235182.457478007,79006.3383230423,97233.1668862727,79655.7959025594,94900.2514104896,1404056.54259136,689776.2440428,1895601.90614198,724134.465517017,2.85949316771416,1.96420043083222,6.25483426571421,2.2913168496064
