"","VIP","Coefficient"
"discount_rate",0.245486974782005,62.6444339559158
"var_CV",0.0556295369809756,-14.1957872041786
"var_CV_high",0.0737326013970444,-18.8154059200765
"chance_inaccurate_forecast_i1",0.132863341595782,-33.9046453896395
"chance_inaccurate_forecast_i234",0.0307903337069139,7.85721127606143
"chance_inaccurate_forecast_extreme_cold_i1234",0.329139574265559,83.9912681341516
"chance_inaccurate_forecast_extreme_drought_i1234",0.0717100650269763,18.2992862922605
"met_station_esta_i1",0.321484637604988,82.0378481024137
"met_station_main_i1",0.156405700597152,-39.9122869557039
"cost_forecasts_access_i1",0.00179069292498046,0.456956809109234
"cost_weekly_forecasts_i1234",0.244792892253803,62.4673149574985
"cost_seasonal_forecasts_i1234",0.167834325335274,42.8286931245037
"cost_cb_translation_staff_i1234",0.073585116830719,18.7777701669663
"cost_cb_commune_i1234",0.145016089315647,-37.0058364104503
"leftlet_year1_i1234",0.185583661799823,47.3580460032141
"village_meeting_launch_i1234",0.1823609246819,-46.5356539283583
"video_i1234_peryear",0.281007734042606,71.7087757994726
"cost_print_seasonal_bulletinA0_i1234",1.00449135617629,256.33047324467
"cost_per_SMS_i123",0.11853330384034,30.2478440275561
"messages_per_time_rice_i123",0.0673047344851177,17.175114883865
"number_times_per_year_rice_i123",0.138340432903747,35.30231337189
"baseline_farm_households_i1234",0.111835195430235,-28.53859159044
"baseline_households_i1234",0.273549292015786,-69.8054981230174
"household_increase_rate",0.117642758900873,-30.0205908965305
"messages_per_time_animal_i123",0.211697090480565,54.0217843127759
"number_times_per_year_animal_i123",0.055331569836801,14.1197506523377
"percent_animal_households_i1234",0.00180492524983412,0.460588675668045
"allowance_village_leader_permonth_loud_i34",8.32910799686322,2125.45800560102
"percent_short_distance_i4",6.48612239020688,-1655.15692253782
"model_training_i1234",0.0329378400641864,-8.40522128876181
"model_monitor_i1234",0.230907940935946,58.924092688435
"field_visit_i1234",0.381747808738776,97.4160662234241
"SAA_TOT",0.145580123065708,37.1497689960223
"dialogue_village",0.0734022247046923,-18.7310989587683
"cost_community_event",0.153423509390904,39.1512784328296
"ME_district_i1234",0.0462936015832291,11.8134026032841
"ME_commune_i1234",2.22298602962016,567.271243784426
"rice_area_drought_i1234",0.0842511791986856,21.4995823534299
"chance_drought_i1234",0.20959938978453,-53.4864839253367
"reduce_loss_drought_i1234",0.0555123724770053,-14.1658886564554
"rice_profit_no_drought",0.0516651580438741,-13.1841397441779
"seed_baseline_i1234",0.112125472912726,28.6126658609667
"seed_applied_i1234",0.223375722521528,-57.0019884325064
"seed_advice_i1234",0.0868849243628504,22.1716728997399
"price_seed_i1234",0.0372924684002251,9.51645428774997
"labor_pick_i1234",0.0529527511357699,-13.5127133496777
"rate_seed_inno_i1",0.0155423222575941,-3.96615739410213
"rate_seed_imitation_i1",0.0451245475351293,11.5150783065587
"rate_seed_inno_i2",0.20302973709543,-51.8100113778174
"rate_seed_imitation_i2",0.21711013091539,55.4031075146329
"rate_seed_inno_i3",0.169031653244798,43.1342324681628
"rate_seed_imitation_i3",0.0529767557888615,-13.5188389614604
"rate_seed_inno_i4",0.065526617168483,16.7213671731903
"rate_seed_imitation_i4",0.0503785189239512,-12.8558095773954
"rate_saturated_i12",0.0589840254965685,-15.0518001737365
"rate_saturated_i34",0.196321986445251,-50.0982983919408
"dis_adoption_i123",0.187763552325125,-47.9143199487651
"dis_adoption_i4",0.0822081313038411,-20.9782285055078
"effective_rate",0.0173858228959783,-4.43658990520177
"chance_resow_i1234",0.129807058709035,-33.1247298294782
"chance_resow_advice_i1234",0.0323118834798379,-8.24548696500672
"resow_fer_area_percentage_i1234",0.00829732266034106,-2.11734688517886
"labor_seed_fertilize_i1234",0.0531030190775557,13.5510593766441
"NPK5105_baseline_i1234",0.023713938662276,6.05142601020999
"NPK5105_applied_i1234",0.276691249662925,70.6072765411728
"NPK5105_price_i1234",0.0297527855753193,7.59244523108703
"N_baseline_i1234",0.0313640628246354,8.00361796772238
"N_applied_i1234",0.112572508256746,28.7267422844075
"N_price_i1234",0.10369984526206,26.4625775503018
"K_baseline_i1234",0.102193932605225,-26.0782922086528
"K_applied_i1234",0.211244814161729,53.9063704745861
"K_price_i1234",0.177418210053348,45.2743505114003
"rice_area_loss_severe_risks_i1234",0.263091798228533,67.1369093741369
"chance_refertilize_i1234",0.119024448525454,30.3731764645081
"chance_refertilize_advice_i1234",0.0918918022803857,-23.4493497838553
"rate_fer_pla_inno_i1",0.114530644095861,-29.2264279046288
"rate_fer_pla_immi_i1",0.161977172385101,-41.3340393593391
"rate_fer_pla_inno_i2",0.123083511761006,31.4089858756113
"rate_fer_pla_immi_i2",0.0765740918189772,19.5405098048395
"rate_fer_pla_inno_i3",0.0157723116526425,-4.02484708825582
"rate_fer_pla_immi_i3",0.0166102639604218,4.23867940277885
"rate_fer_pla_inno_i4",0.169869655317869,43.3480774820095
"rate_fer_pla_immi_i4",0.089244150869975,22.7737105811438
"reduced_times_spray_i1234",0.0135325572192716,-3.4532968102691
"reduced_cost_per_time_spray_i1234",0.0126460437135804,-3.2270724380489
