"","VIP","Coefficient"
"discount_rate",1.95540012506526,-142110.790368515
"var_CV",0.0104978719846214,762.944047000227
"var_CV_high",0.186237145014323,-13534.9832163266
"chance_inaccurate_forecast_i1",0.56417825118382,-41002.2563447383
"chance_inaccurate_forecast_i234",0.110759525582909,8049.56669464444
"chance_inaccurate_forecast_extreme_cold_i1234",0.07054290970777,5126.78122751547
"chance_inaccurate_forecast_extreme_drought_i1234",0.0522392479340119,-3796.5430793411
"met_station_esta_i1",0.254920320451724,-18526.6062715325
"met_station_main_i1",0.205470179743194,-14932.7645355917
"cost_forecasts_access_i1",0.0475802778219864,-3457.94745564432
"cost_weekly_forecasts_i1234",0.0703740654329048,-5114.51028969424
"cost_seasonal_forecasts_i1234",0.0285587576248977,2075.53818064813
"cost_cb_translation_staff_i1234",0.0349004338859714,-2536.42626906039
"cost_cb_commune_i1234",0.15910991882205,-11563.4831098914
"leftlet_year1_i1234",0.0294274236561228,-2138.66941127519
"village_meeting_launch_i1234",0.0736866966916971,-5355.25930078
"video_i1234_peryear",0.0504480670945594,-3666.36710076534
"cost_print_seasonal_bulletinA0_i1234",0.0921662310798111,6698.27917884684
"cost_per_SMS_i123",0.381724900346519,-27742.2644072788
"messages_per_time_rice_i123",0.686249364004681,-49873.9047105978
"number_times_per_year_rice_i123",0.100264112540626,-7286.80135390223
"baseline_farm_households_i1234",0.0900429312510526,6543.96609837481
"baseline_households_i1234",0.104233063972408,-7575.24913380912
"household_increase_rate",0.188204343358372,13677.9514548476
"messages_per_time_animal_i123",0.0474669093369756,-3449.70828003968
"number_times_per_year_animal_i123",0.227950262455275,-16566.5285314168
"percent_animal_households_i1234",0.0874636641354303,-6356.51510884377
"allowance_village_leader_permonth_loud_i34",0.10232671993869,7436.70354721879
"percent_short_distance_i4",0.110838736400153,8055.32342530022
"model_training_i1234",0.203916291443727,14819.8340455345
"model_monitor_i1234",0.176094532446491,-12797.8580264793
"field_visit_i1234",0.201521406819329,-14645.7832502767
"SAA_TOT",0.0927258927939555,6738.9531910434
"dialogue_village",0.0580542228343177,-4219.15258440491
